terse_version_3;fio_version;jobname;groupid;error;read_kb;read_bandwidth;read_iops;read_runtime_ms;read_slat_min;read_slat_max;read_slat_mean;read_slat_dev;read_clat_min;read_clat_max;read_clat_mean;read_clat_dev;read_clat_pct01;read_clat_pct02;read_clat_pct03;read_clat_pct04;read_clat_pct05;read_clat_pct06;read_clat_pct07;read_clat_pct08;read_clat_pct09;read_clat_pct10;read_clat_pct11;read_clat_pct12;read_clat_pct13;read_clat_pct14;read_clat_pct15;read_clat_pct16;read_clat_pct17;read_clat_pct18;read_clat_pct19;read_clat_pct20;read_tlat_min;read_lat_max;read_lat_mean;read_lat_dev;read_bw_min;read_bw_max;read_bw_agg_pct;read_bw_mean;read_bw_dev;write_kb;write_bandwidth;write_iops;write_runtime_ms;write_slat_min;write_slat_max;write_slat_mean;write_slat_dev;write_clat_min;write_clat_max;write_clat_mean;write_clat_dev;write_clat_pct01;write_clat_pct02;write_clat_pct03;write_clat_pct04;write_clat_pct05;write_clat_pct06;write_clat_pct07;write_clat_pct08;write_clat_pct09;write_clat_pct10;write_clat_pct11;write_clat_pct12;write_clat_pct13;write_clat_pct14;write_clat_pct15;write_clat_pct16;write_clat_pct17;write_clat_pct18;write_clat_pct19;write_clat_pct20;write_tlat_min;write_lat_max;write_lat_mean;write_lat_dev;write_bw_min;write_bw_max;write_bw_agg_pct;write_bw_mean;write_bw_dev;cpu_user;cpu_sys;cpu_csw;cpu_mjf;cpu_minf;iodepth_1;iodepth_2;iodepth_4;iodepth_8;iodepth_16;iodepth_32;iodepth_64;lat_2us;lat_4us;lat_10us;lat_20us;lat_50us;lat_100us;lat_250us;lat_500us;lat_750us;lat_1000us;lat_2ms;lat_4ms;lat_10ms;lat_20ms;lat_50ms;lat_100ms;lat_250ms;lat_500ms;lat_750ms;lat_1000ms;lat_2000ms;lat_over_2000ms;disk_name;disk_read_iops;disk_write_iops;disk_read_merges;disk_write_merges;disk_read_ticks;write_ticks;disk_queue_time;disk_util;engine;dev;jobs;targetiops;prociops;polling;sq_idle_msec;workload;synced_job_start
3;fio-3.19-26-g67fb;run;0;0;400004;199902;49975;2001;1;15;1.904387;0.264087;4;126;11.105109;3.732010;1.000000%=7;5.000000%=7;10.000000%=7;20.000000%=7;30.000000%=8;40.000000%=9;50.000000%=9;60.000000%=10;70.000000%=12;80.000000%=14;90.000000%=16;95.000000%=17;99.000000%=18;99.500000%=19;99.900000%=41;99.950000%=45;99.990000%=91;0%=0;0%=0;0%=0;8;139;13.111562;3.818918;316432;400304;100.000000%;358368.000000;59306.459952;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;32.400000%;6.050000%;48074;0;0;45.9%;53.6%;0.4%;0.1%;0.1%;0.1%;0.0%;0.00%;0.00%;54.07%;45.46%;0.43%;0.02%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;25216;0;0;0;196;0;0;49.62%;nvme1n1;25056;0;0;0;195;0;0;49.00%;nvme2n1;25792;0;0;0;301;0;0;49.09%;nvme3n1;23936;0;0;0;288;0;0;49.12%;io_uring;4;1;100000;100000;0;1;overlap;1
3;fio-3.19-26-g67fb;run;0;0;400004;199902;49975;2001;1;15;2.019034;0.313121;2;142;11.118204;3.883394;1.000000%=7;5.000000%=7;10.000000%=7;20.000000%=7;30.000000%=8;40.000000%=9;50.000000%=9;60.000000%=10;70.000000%=12;80.000000%=14;90.000000%=16;95.000000%=17;99.000000%=18;99.500000%=21;99.900000%=41;99.950000%=48;99.990000%=103;0%=0;0%=0;0%=0;8;145;13.240155;3.983859;315488;400423;100.000000%;357955.500000;60058.114460;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;26.800000%;12.100000%;47226;0;0;45.6%;53.8%;0.5%;0.1%;0.1%;0.1%;0.0%;0.00%;0.01%;53.07%;46.37%;0.51%;0.03%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;25216;0;0;0;197;0;0;49.62%;nvme1n1;25056;0;0;0;196;0;0;49.00%;nvme2n1;25792;0;0;0;301;0;0;49.09%;nvme3n1;23936;0;0;0;286;0;0;49.12%;io_uring;4;1;100000;100000;0;1;interleave;1
3;fio-3.19-26-g67fb;run;0;0;400008;154682;38670;2586;1;15;1.976283;0.287052;2;124;11.151112;3.800400;1.000000%=7;5.000000%=7;10.000000%=7;20.000000%=7;30.000000%=8;40.000000%=9;50.000000%=9;60.000000%=10;70.000000%=12;80.000000%=14;90.000000%=16;95.000000%=17;99.000000%=18;99.500000%=21;99.900000%=40;99.950000%=46;99.990000%=91;0%=0;0%=0;0%=0;8;136;13.237975;3.899062;129496;400552;100.000000%;250929.000000;137709.280221;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;22.475822%;7.350097%;47395;0;0;45.8%;53.7%;0.5%;0.1%;0.1%;0.1%;0.0%;0.00%;0.01%;53.43%;46.01%;0.52%;0.03%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;25216;0;0;0;198;0;0;39.36%;nvme1n1;25056;0;0;0;197;0;0;39.79%;nvme2n1;25792;0;0;0;302;0;0;39.37%;nvme3n1;23937;0;0;0;288;0;0;39.40%;io_uring;4;1;100000;100000;0;1;unsync;1
3;fio-3.19-26-g67fb;run;0;0;400004;199902;49975;2001;0;0;0.000000;0.000000;7;90;9.498387;3.185541;1.000000%=7;5.000000%=7;10.000000%=7;20.000000%=7;30.000000%=7;40.000000%=7;50.000000%=8;60.000000%=8;70.000000%=9;80.000000%=13;90.000000%=14;95.000000%=14;99.000000%=15;99.500000%=15;99.900000%=36;99.950000%=42;99.990000%=81;0%=0;0%=0;0%=0;7;94;9.667310;3.191511;314424;400640;100.000000%;357532.000000;60963.918247;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;50.050000%;0.000000%;4;0;0;73.0%;26.7%;0.2%;0.1%;0.1%;0.1%;0.0%;0.00%;0.00%;74.55%;25.17%;0.25%;0.03%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;25216;0;0;0;168;0;0;49.62%;nvme1n1;25056;0;0;0;167;0;0;49.00%;nvme2n1;25792;0;0;0;265;0;0;49.09%;nvme3n1;23936;0;0;0;251;0;0;49.12%;io_uring;4;1;100000;100000;2;1;overlap;1
3;fio-3.19-26-g67fb;run;0;0;400004;199902;49975;2001;0;0;0.000000;0.000000;6;138;9.506842;3.264216;1.000000%=7;5.000000%=7;10.000000%=7;20.000000%=7;30.000000%=7;40.000000%=7;50.000000%=8;60.000000%=8;70.000000%=9;80.000000%=13;90.000000%=14;95.000000%=14;99.000000%=15;99.500000%=15;99.900000%=37;99.950000%=44;99.990000%=83;0%=0;0%=0;0%=0;7;138;9.680125;3.270035;313984;400342;100.000000%;357163.000000;61064.327410;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;50.050000%;0.000000%;7;0;0;73.0%;26.7%;0.2%;0.1%;0.1%;0.1%;0.0%;0.00%;0.00%;74.47%;25.25%;0.24%;0.03%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;25216;0;0;0;167;0;0;49.62%;nvme1n1;25056;0;0;0;166;0;0;49.00%;nvme2n1;25792;0;0;0;265;0;0;49.09%;nvme3n1;23936;0;0;0;250;0;0;49.12%;io_uring;4;1;100000;100000;2;2000;overlap;1
3;fio-3.19-26-g67fb;run;0;0;400004;199902;49975;2001;0;0;0.000000;0.000000;7;85;9.509256;3.191303;1.000000%=7;5.000000%=7;10.000000%=7;20.000000%=7;30.000000%=7;40.000000%=7;50.000000%=8;60.000000%=8;70.000000%=9;80.000000%=13;90.000000%=14;95.000000%=14;99.000000%=15;99.500000%=15;99.900000%=36;99.950000%=43;99.990000%=79;0%=0;0%=0;0%=0;7;90;9.685429;3.193551;315264;400608;100.000000%;357936.000000;60347.321134;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;50.050000%;0.000000%;4;0;0;72.9%;26.9%;0.2%;0.1%;0.1%;0.1%;0.0%;0.00%;0.00%;74.52%;25.21%;0.24%;0.04%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;25216;0;0;0;167;0;0;49.62%;nvme1n1;25056;0;0;0;166;0;0;49.00%;nvme2n1;25792;0;0;0;265;0;0;49.09%;nvme3n1;23936;0;0;0;250;0;0;49.12%;io_uring;4;1;100000;100000;2;1;interleave;1
3;fio-3.19-26-g67fb;run;0;0;400004;199902;49975;2001;0;0;0.000000;0.000000;7;133;9.518400;3.227766;1.000000%=7;5.000000%=7;10.000000%=7;20.000000%=7;30.000000%=7;40.000000%=7;50.000000%=8;60.000000%=8;70.000000%=9;80.000000%=13;90.000000%=14;95.000000%=14;99.000000%=15;99.500000%=15;99.900000%=36;99.950000%=41;99.990000%=80;0%=0;0%=0;0%=0;7;133;9.686208;3.233486;315784;400178;100.000000%;357981.000000;59675.569691;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;50.050000%;0.000000%;4;0;0;73.0%;26.8%;0.2%;0.1%;0.1%;0.1%;0.0%;0.00%;0.00%;74.52%;25.18%;0.26%;0.03%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;25216;0;0;0;168;0;0;49.62%;nvme1n1;25056;0;0;0;167;0;0;49.00%;nvme2n1;25792;0;0;0;265;0;0;49.09%;nvme3n1;23936;0;0;0;250;0;0;49.12%;io_uring;4;1;100000;100000;2;2000;interleave;1
3;fio-3.19-26-g67fb;run;0;0;400008;154682;38670;2586;0;0;0.000000;0.000000;7;85;9.544556;3.263047;1.000000%=7;5.000000%=7;10.000000%=7;20.000000%=7;30.000000%=7;40.000000%=7;50.000000%=8;60.000000%=8;70.000000%=9;80.000000%=13;90.000000%=14;95.000000%=14;99.000000%=15;99.500000%=15;99.900000%=38;99.950000%=48;99.990000%=79;0%=0;0%=0;0%=0;7;89;9.714519;3.271126;134808;400568;100.000000%;251967.333333;135641.116485;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;38.568665%;0.116054%;3;0;0;72.7%;27.1%;0.2%;0.1%;0.1%;0.1%;0.0%;0.00%;0.00%;74.36%;25.35%;0.23%;0.05%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;25216;0;0;0;167;0;0;39.36%;nvme1n1;25056;0;0;0;166;0;0;39.79%;nvme2n1;25792;0;0;0;266;0;0;39.37%;nvme3n1;23937;0;0;0;251;0;0;39.40%;io_uring;4;1;100000;100000;2;1;unsync;1
3;fio-3.19-26-g67fb;run;0;0;400008;154682;38670;2586;0;0;0.000000;0.000000;7;90;9.527283;3.252305;1.000000%=7;5.000000%=7;10.000000%=7;20.000000%=7;30.000000%=7;40.000000%=7;50.000000%=8;60.000000%=8;70.000000%=9;80.000000%=13;90.000000%=14;95.000000%=14;99.000000%=15;99.500000%=15;99.900000%=36;99.950000%=44;99.990000%=86;0%=0;0%=0;0%=0;7;91;9.696000;3.258867;130608;400560;100.000000%;251116.333333;137282.412247;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;38.723404%;0.000000%;4;0;0;72.8%;26.9%;0.2%;0.1%;0.1%;0.1%;0.0%;0.00%;0.00%;74.40%;25.32%;0.25%;0.03%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;25216;0;0;0;168;0;0;39.36%;nvme1n1;25056;0;0;0;166;0;0;39.79%;nvme2n1;25792;0;0;0;265;0;0;39.37%;nvme3n1;23937;0;0;0;251;0;0;39.40%;io_uring;4;1;100000;100000;2;2000;unsync;1
3;fio-3.19-26-g67fb;run;0;0;800004;399802;99950;2001;1;15;2.252150;0.551278;5;172;14.887845;10.406050;1.000000%=6;5.000000%=7;10.000000%=7;20.000000%=8;30.000000%=9;40.000000%=10;50.000000%=13;60.000000%=14;70.000000%=17;80.000000%=18;90.000000%=21;95.000000%=26;99.000000%=63;99.500000%=82;99.900000%=122;99.950000%=130;99.990000%=168;0%=0;0%=0;0%=0;8;175;17.248553;10.359814;630744;801038;100.000000%;715891.000000;120416.042195;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;29.250000%;17.250000%;31421;0;0;15.6%;31.2%;48.1%;4.0%;1.0%;0.1%;0.0%;0.00%;0.00%;36.41%;49.61%;12.48%;1.25%;0.26%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;49760;0;0;0;377;0;0;50.23%;nvme1n1;50592;0;0;0;385;0;0;50.40%;nvme2n1;51360;0;0;0;437;0;0;50.30%;nvme3n1;48288;0;0;0;412;0;0;50.53%;io_uring;4;1;200000;200000;0;1;overlap;1
