engine;dev;jobs;targetiops;prociops;polling;terse_version_3;fio_version;jobname;groupid;error;read_kb;read_bandwidth;read_iops;read_runtime_ms;read_slat_min;read_slat_max;read_slat_mean;read_slat_dev;read_clat_min;read_clat_max;read_clat_mean;read_clat_dev;read_clat_pct01;read_clat_pct02;read_clat_pct03;read_clat_pct04;read_clat_pct05;read_clat_pct06;read_clat_pct07;read_clat_pct08;read_clat_pct09;read_clat_pct10;read_clat_pct11;read_clat_pct12;read_clat_pct13;read_clat_pct14;read_clat_pct15;read_clat_pct16;read_clat_pct17;read_clat_pct18;read_clat_pct19;read_clat_pct20;read_tlat_min;read_lat_max;read_lat_mean;read_lat_dev;read_bw_min;read_bw_max;read_bw_agg_pct;read_bw_mean;read_bw_dev;write_kb;write_bandwidth;write_iops;write_runtime_ms;write_slat_min;write_slat_max;write_slat_mean;write_slat_dev;write_clat_min;write_clat_max;write_clat_mean;write_clat_dev;write_clat_pct01;write_clat_pct02;write_clat_pct03;write_clat_pct04;write_clat_pct05;write_clat_pct06;write_clat_pct07;write_clat_pct08;write_clat_pct09;write_clat_pct10;write_clat_pct11;write_clat_pct12;write_clat_pct13;write_clat_pct14;write_clat_pct15;write_clat_pct16;write_clat_pct17;write_clat_pct18;write_clat_pct19;write_clat_pct20;write_tlat_min;write_lat_max;write_lat_mean;write_lat_dev;write_bw_min;write_bw_max;write_bw_agg_pct;write_bw_mean;write_bw_dev;cpu_user;cpu_sys;cpu_csw;cpu_mjf;cpu_minf;iodepth_1;iodepth_2;iodepth_4;iodepth_8;iodepth_16;iodepth_32;iodepth_64;lat_2us;lat_4us;lat_10us;lat_20us;lat_50us;lat_100us;lat_250us;lat_500us;lat_750us;lat_1000us;lat_2ms;lat_4ms;lat_10ms;lat_20ms;lat_50ms;lat_100ms;lat_250ms;lat_500ms;lat_750ms;lat_1000ms;lat_2000ms;lat_over_2000ms;disk_name;disk_read_iops;disk_write_iops;disk_read_merges;disk_write_merges;disk_read_ticks;write_ticks;disk_queue_time;disk_util
spdk;4;1;100000;100000;0;3;fio-3.20-66-g797e;run;0;0;800008;399804;99950;2001;0;14;0.112636;0.083895;4;507;6.728100;24.980604;1.000000%=4;5.000000%=4;10.000000%=4;20.000000%=4;30.000000%=4;40.000000%=4;50.000000%=5;60.000000%=5;70.000000%=5;80.000000%=5;90.000000%=5;95.000000%=5;99.000000%=10;99.500000%=261;99.900000%=403;99.950000%=436;99.990000%=489;0%=0;0%=0;0%=0;4;507;6.840736;24.980740;400200;400504;100.000000%;400402.666667;175.514482;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;99.450000%;0.000000%;6;0;0;98.6%;0.8%;0.1%;0.1%;0.1%;0.1%;0.5%;0.00%;0.00%;98.99%;0.45%;0.02%;0.02%;0.01%;0.50%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
spdk;4;1;200000;200000;0;3;fio-3.20-66-g797e;run;0;0;1600008;799604;199900;2001;0;14;0.088505;0.061115;4;614;6.666933;18.650225;1.000000%=4;5.000000%=4;10.000000%=4;20.000000%=4;30.000000%=5;40.000000%=5;50.000000%=5;60.000000%=5;70.000000%=5;80.000000%=6;90.000000%=6;95.000000%=6;99.000000%=9;99.500000%=15;99.900000%=346;99.950000%=452;99.990000%=577;0%=0;0%=0;0%=0;4;614;6.755438;18.651141;800288;801024;100.000000%;800768.000000;416.000000;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;99.750000%;0.000000%;9;0;0;49.4%;50.1%;0.2%;0.1%;0.1%;0.1%;0.3%;0.00%;0.00%;99.18%;0.50%;0.04%;0.03%;0.01%;0.22%;0.03%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
spdk;4;1;300000;300000;0;3;fio-3.20-66-g797e;run;0;0;2400004;1199402;299849;2001;0;14;0.086665;0.068910;4;39;6.530291;1.315081;1.000000%=4;5.000000%=4;10.000000%=5;20.000000%=5;30.000000%=5;40.000000%=5;50.000000%=6;60.000000%=6;70.000000%=6;80.000000%=7;90.000000%=7;95.000000%=8;99.000000%=10;99.500000%=11;99.900000%=19;99.950000%=21;99.990000%=26;0%=0;0%=0;0%=0;4;40;6.616956;1.317486;1200512;1201512;100.000000%;1201173.333333;572.787337;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;99.950000%;0.000000%;11;0;0;32.5%;64.7%;2.8%;0.1%;0.0%;0.0%;0.0%;0.00%;0.00%;98.66%;1.26%;0.08%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
spdk;4;1;400000;400000;0;3;fio-3.20-66-g797e;run;0;0;3200020;1599210;399800;2001;0;14;0.087372;0.071535;4;41;8.108497;1.994695;1.000000%=5;5.000000%=5;10.000000%=5;20.000000%=6;30.000000%=6;40.000000%=7;50.000000%=7;60.000000%=8;70.000000%=9;80.000000%=9;90.000000%=10;95.000000%=11;99.000000%=12;99.500000%=15;99.900000%=22;99.950000%=25;99.990000%=31;0%=0;0%=0;0%=0;4;41;8.195869;1.994458;1600920;1602032;100.000000%;1601650.666667;632.978146;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;99.950000%;0.000000%;7;0;0;19.3%;38.7%;41.6%;0.4%;0.1%;0.0%;0.0%;0.00%;0.00%;83.04%;16.76%;0.20%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
spdk;4;1;700000;700000;0;3;fio-3.20-66-g797e;run;0;0;5600016;2798608;699649;2001;0;23;0.087486;0.074494;4;399;26.452331;12.265322;1.000000%=7;5.000000%=11;10.000000%=12;20.000000%=16;30.000000%=19;40.000000%=22;50.000000%=24;60.000000%=27;70.000000%=31;80.000000%=35;90.000000%=41;95.000000%=47;99.000000%=61;99.500000%=66;99.900000%=79;99.950000%=89;99.990000%=264;0%=0;0%=0;0%=0;4;400;26.539817;12.265711;2802320;2803736;100.000000%;2803200.000000;768.124990;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;99.950000%;0.000000%;11;0;0;3.1%;6.2%;12.5%;25.0%;40.5%;12.5%;0.1%;0.00%;0.00%;3.16%;29.15%;63.83%;3.83%;0.02%;0.02%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
spdk;4;1;1000000;1000000;0;3;fio-3.20-66-g797e;run;0;0;7999640;3997821;999454;2001;0;17;0.093330;0.080059;4;708;86.310061;49.341073;1.000000%=17;5.000000%=30;10.000000%=37;20.000000%=48;30.000000%=57;40.000000%=66;50.000000%=75;60.000000%=86;70.000000%=99;80.000000%=117;90.000000%=146;95.000000%=177;99.000000%=254;99.500000%=292;99.900000%=399;99.950000%=456;99.990000%=610;0%=0;0%=0;0%=0;4;708;86.403391;49.340347;4001392;4005864;100.000000%;4003858.666667;2271.413070;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;99.950000%;0.000000%;7;0;0;0.6%;1.2%;2.4%;4.9%;9.8%;19.5%;61.6%;0.00%;0.00%;0.15%;1.28%;20.34%;48.57%;28.55%;1.08%;0.03%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
spdk;4;1;1500000;1500000;0;3;fio-3.20-66-g797e;run;0;0;12003088;5995548;1498375;2002;0;17;0.080534;0.072322;4;2310;453.574705;315.891922;1.000000%=29;5.000000%=67;10.000000%=114;20.000000%=201;30.000000%=264;40.000000%=317;50.000000%=370;60.000000%=440;70.000000%=528;80.000000%=675;90.000000%=954;95.000000%=1122;99.000000%=1368;99.500000%=1449;99.900000%=1597;99.950000%=1646;99.990000%=1761;0%=0;0%=0;0%=0;4;2310;453.655238;315.883984;6004728;6009064;100.000000%;6007576.000000;2467.270557;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;99.900050%;0.000000%;19;0;0;0.1%;0.1%;0.1%;0.2%;0.5%;0.9%;98.1%;0.00%;0.00%;0.04%;0.31%;2.83%;5.24%;18.41%;40.79%;15.44%;8.44%;8.53%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
spdk;4;1;2000000;2000000;0;3;fio-3.20-66-g797e;run;0;0;13542952;6768091;1691668;2001;0;20;0.082821;0.066263;4;1791;478.601183;433.323319;1.000000%=23;5.000000%=44;10.000000%=69;20.000000%=121;30.000000%=173;40.000000%=230;50.000000%=296;60.000000%=382;70.000000%=544;80.000000%=1028;90.000000%=1204;95.000000%=1302;99.000000%=1499;99.500000%=1548;99.900000%=1662;99.950000%=1679;99.990000%=1712;0%=0;0%=0;0%=0;4;1791;478.684002;433.314606;6727456;6826640;100.000000%;6773096.000000;50062.175103;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;99.950000%;0.000000%;10;0;0;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;100.0%;0.00%;0.00%;0.04%;0.56%;5.59%;9.81%;27.20%;25.00%;6.11%;4.38%;21.33%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
spdk;4;1;2200000;2200000;0;3;fio-3.20-66-g797e;run;0;0;13552216;6772721;1692839;2001;0;20;0.083238;0.065123;4;1771;467.668790;439.945755;1.000000%=22;5.000000%=42;10.000000%=64;20.000000%=112;30.000000%=160;40.000000%=214;50.000000%=276;60.000000%=358;70.000000%=505;80.000000%=1028;90.000000%=1204;95.000000%=1318;99.000000%=1499;99.500000%=1564;99.900000%=1662;99.950000%=1679;99.990000%=1712;0%=0;0%=0;0%=0;4;1771;467.752027;439.937147;6731352;6826112;100.000000%;6776901.333333;47485.981314;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;99.950000%;0.000000%;6;0;0;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;100.0%;0.00%;0.00%;0.03%;0.62%;6.19%;10.71%;28.46%;23.81%;4.65%;4.22%;21.32%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
spdk;4;1;2400000;2400000;0;3;fio-3.20-66-g797e;run;0;0;13544168;6768699;1691872;2001;0;15;0.085237;0.071360;4;1774;476.144690;434.614887;1.000000%=23;5.000000%=44;10.000000%=68;20.000000%=119;30.000000%=171;40.000000%=226;50.000000%=292;60.000000%=374;70.000000%=528;80.000000%=1028;90.000000%=1204;95.000000%=1318;99.000000%=1499;99.500000%=1548;99.900000%=1646;99.950000%=1679;99.990000%=1712;0%=0;0%=0;0%=0;4;1774;476.229924;434.608089;6730184;6825728;100.000000%;6774082.666667;48240.772354;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;99.950000%;0.000000%;8;0;0;0.1%;0.1%;0.1%;0.1%;0.1%;0.1%;100.0%;0.00%;0.00%;0.04%;0.56%;5.67%;9.94%;27.60%;24.80%;5.75%;4.33%;21.33%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
