engine;dev;jobs;targetiops;prociops;polling;terse_version_3;fio_version;jobname;groupid;error;read_kb;read_bandwidth;read_iops;read_runtime_ms;read_slat_min;read_slat_max;read_slat_mean;read_slat_dev;read_clat_min;read_clat_max;read_clat_mean;read_clat_dev;read_clat_pct01;read_clat_pct02;read_clat_pct03;read_clat_pct04;read_clat_pct05;read_clat_pct06;read_clat_pct07;read_clat_pct08;read_clat_pct09;read_clat_pct10;read_clat_pct11;read_clat_pct12;read_clat_pct13;read_clat_pct14;read_clat_pct15;read_clat_pct16;read_clat_pct17;read_clat_pct18;read_clat_pct19;read_clat_pct20;read_tlat_min;read_lat_max;read_lat_mean;read_lat_dev;read_bw_min;read_bw_max;read_bw_agg_pct;read_bw_mean;read_bw_dev;write_kb;write_bandwidth;write_iops;write_runtime_ms;write_slat_min;write_slat_max;write_slat_mean;write_slat_dev;write_clat_min;write_clat_max;write_clat_mean;write_clat_dev;write_clat_pct01;write_clat_pct02;write_clat_pct03;write_clat_pct04;write_clat_pct05;write_clat_pct06;write_clat_pct07;write_clat_pct08;write_clat_pct09;write_clat_pct10;write_clat_pct11;write_clat_pct12;write_clat_pct13;write_clat_pct14;write_clat_pct15;write_clat_pct16;write_clat_pct17;write_clat_pct18;write_clat_pct19;write_clat_pct20;write_tlat_min;write_lat_max;write_lat_mean;write_lat_dev;write_bw_min;write_bw_max;write_bw_agg_pct;write_bw_mean;write_bw_dev;cpu_user;cpu_sys;cpu_csw;cpu_mjf;cpu_minf;iodepth_1;iodepth_2;iodepth_4;iodepth_8;iodepth_16;iodepth_32;iodepth_64;lat_2us;lat_4us;lat_10us;lat_20us;lat_50us;lat_100us;lat_250us;lat_500us;lat_750us;lat_1000us;lat_2ms;lat_4ms;lat_10ms;lat_20ms;lat_50ms;lat_100ms;lat_250ms;lat_500ms;lat_750ms;lat_1000ms;lat_2000ms;lat_over_2000ms;disk_name;disk_read_iops;disk_write_iops;disk_read_merges;disk_write_merges;disk_read_ticks;write_ticks;disk_queue_time;disk_util
spdk;4;1;100000;100000;0;3;fio-3.20-66-g797e;run;0;0;800008;399804;99950;2001;0;14;0.085901;0.080440;4;33;4.937561;0.829559;1.000000%=4;5.000000%=4;10.000000%=4;20.000000%=4;30.000000%=4;40.000000%=4;50.000000%=5;60.000000%=5;70.000000%=5;80.000000%=5;90.000000%=5;95.000000%=5;99.000000%=8;99.500000%=9;99.900000%=15;99.950000%=17;99.990000%=19;0%=0;0%=0;0%=0;4;33;5.023462;0.835947;400472;400512;100.000000%;400488.000000;21.166010;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;99.950000%;0.000000%;7;0;0;99.2%;0.8%;0.1%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;99.54%;0.45%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
spdk;4;1;200000;200000;0;3;fio-3.20-66-g797e;run;0;0;1600008;799604;199900;2001;0;15;0.088707;0.083371;4;615;6.644995;18.517231;1.000000%=4;5.000000%=4;10.000000%=4;20.000000%=4;30.000000%=5;40.000000%=5;50.000000%=5;60.000000%=5;70.000000%=5;80.000000%=6;90.000000%=6;95.000000%=6;99.000000%=9;99.500000%=14;99.900000%=342;99.950000%=448;99.990000%=577;0%=0;0%=0;0%=0;4;615;6.733702;18.518207;800239;801032;100.000000%;800754.333333;446.739671;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;99.750000%;0.000000%;11;0;0;49.4%;50.1%;0.2%;0.1%;0.1%;0.1%;0.3%;0.00%;0.00%;99.24%;0.45%;0.04%;0.02%;0.01%;0.21%;0.03%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
spdk;4;1;300000;300000;0;3;fio-3.20-66-g797e;run;0;0;2400008;1199404;299850;2001;0;14;0.088057;0.043606;4;40;6.511172;1.269550;1.000000%=4;5.000000%=4;10.000000%=4;20.000000%=5;30.000000%=5;40.000000%=5;50.000000%=6;60.000000%=6;70.000000%=6;80.000000%=7;90.000000%=7;95.000000%=8;99.000000%=10;99.500000%=11;99.900000%=18;99.950000%=20;99.990000%=25;0%=0;0%=0;0%=0;4;40;6.599229;1.268515;1200512;1201504;100.000000%;1201170.666667;570.436090;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;99.950000%;0.000000%;15;0;0;32.5%;64.8%;2.7%;0.1%;0.0%;0.0%;0.0%;0.00%;0.00%;98.76%;1.19%;0.06%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
spdk;4;1;400000;400000;0;3;fio-3.20-66-g797e;run;0;0;3200004;1599202;399798;2001;0;17;0.087598;0.099028;4;43;8.045153;1.954567;1.000000%=5;5.000000%=5;10.000000%=5;20.000000%=6;30.000000%=6;40.000000%=7;50.000000%=7;60.000000%=8;70.000000%=9;80.000000%=9;90.000000%=10;95.000000%=11;99.000000%=12;99.500000%=15;99.900000%=22;99.950000%=25;99.990000%=31;0%=0;0%=0;0%=0;4;43;8.132752;1.956274;1601968;1602024;100.000000%;1601997.333333;28.095077;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;99.950000%;0.000000%;8;0;0;19.4%;38.9%;41.3%;0.4%;0.1%;0.0%;0.0%;0.00%;0.00%;84.35%;15.46%;0.19%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
spdk;4;1;700000;700000;0;3;fio-3.20-66-g797e;run;0;0;5599984;2798592;699646;2001;0;14;0.087137;0.072874;4;538;26.434011;15.275341;1.000000%=7;5.000000%=10;10.000000%=12;20.000000%=15;30.000000%=19;40.000000%=21;50.000000%=24;60.000000%=27;70.000000%=30;80.000000%=35;90.000000%=41;95.000000%=47;99.000000%=61;99.500000%=67;99.900000%=181;99.950000%=325;99.990000%=452;0%=0;0%=0;0%=0;4;538;26.521148;15.274525;2800992;2803592;100.000000%;2802034.666667;1374.285754;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;99.900000%;0.000000%;13;0;0;3.2%;6.3%;12.6%;25.2%;40.5%;11.9%;0.2%;0.00%;0.00%;3.31%;29.82%;63.13%;3.62%;0.04%;0.08%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
spdk;4;1;1000000;1000000;0;3;fio-3.20-66-g797e;run;0;0;7999808;3997905;999475;2001;0;14;0.093137;0.081827;4;687;83.049149;47.705016;1.000000%=17;5.000000%=28;10.000000%=36;20.000000%=46;30.000000%=55;40.000000%=63;50.000000%=72;60.000000%=82;70.000000%=95;80.000000%=113;90.000000%=142;95.000000%=171;99.000000%=246;99.500000%=288;99.900000%=387;99.950000%=432;99.990000%=593;0%=0;0%=0;0%=0;4;687;83.142286;47.704240;4000432;4005520;100.000000%;4003586.666667;2755.118388;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;99.950000%;0.000000%;8;0;0;0.6%;1.3%;2.5%;5.1%;10.2%;20.3%;60.1%;0.00%;0.00%;0.16%;1.46%;22.53%;48.74%;26.17%;0.93%;0.02%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
spdk;4;1;1500000;1500000;0;3;fio-3.20-66-g797e;run;0;0;12001236;5997619;1498925;2001;0;17;0.080528;0.074289;4;1748;456.422258;315.470382;1.000000%=29;5.000000%=69;10.000000%=117;20.000000%=205;30.000000%=272;40.000000%=321;50.000000%=374;60.000000%=440;70.000000%=528;80.000000%=675;90.000000%=954;95.000000%=1122;99.000000%=1384;99.500000%=1449;99.900000%=1581;99.950000%=1630;99.990000%=1679;0%=0;0%=0;0%=0;4;1748;456.502788;315.462643;6005128;6008608;100.000000%;6007445.333333;2006.873522;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;100.150000%;0.000000%;11;0;0;0.1%;0.1%;0.1%;0.2%;0.5%;0.9%;98.2%;0.00%;0.00%;0.03%;0.31%;2.79%;5.07%;17.82%;41.27%;15.75%;8.38%;8.61%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
spdk;4;1;2000000;2000000;0;3;fio-3.20-66-g797e;run;0;0;13542600;6767916;1691701;2001;0;15;0.083064;0.068969;4;1774;472.359990;437.223587;1.000000%=23;5.000000%=43;10.000000%=66;20.000000%=116;30.000000%=166;40.000000%=220;50.000000%=284;60.000000%=366;70.000000%=518;80.000000%=1028;90.000000%=1204;95.000000%=1318;99.000000%=1499;99.500000%=1564;99.900000%=1662;99.950000%=1679;99.990000%=1712;0%=0;0%=0;0%=0;4;1774;472.443053;437.214866;6730920;6820640;100.000000%;6772450.666667;45229.116522;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;99.950000%;0.000000%;15;0;0;0.1%;0.1%;0.1%;0.1%;0.1%;0.1%;100.0%;0.00%;0.00%;0.03%;0.59%;5.90%;10.32%;27.94%;24.39%;5.24%;4.34%;21.26%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
spdk;4;1;2200000;2200000;0;3;fio-3.20-66-g797e;run;0;0;13548324;6770776;1692394;2001;0;17;0.083025;0.077427;4;1775;471.332790;437.926447;1.000000%=23;5.000000%=43;10.000000%=66;20.000000%=115;30.000000%=164;40.000000%=220;50.000000%=280;60.000000%=366;70.000000%=518;80.000000%=1028;90.000000%=1204;95.000000%=1318;99.000000%=1499;99.500000%=1564;99.900000%=1662;99.950000%=1679;99.990000%=1712;0%=0;0%=0;0%=0;4;1775;471.415813;437.917779;6736200;6825568;100.000000%;6778133.333333;44937.271361;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;99.950000%;0.000000%;11;0;0;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;100.0%;0.00%;0.00%;0.03%;0.60%;5.97%;10.40%;28.07%;24.25%;5.10%;4.27%;21.33%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
spdk;4;1;2400000;2400000;0;3;fio-3.20-66-g797e;run;0;0;13548036;6770632;1692269;2001;0;17;0.082968;0.067515;4;1774;472.268585;437.135066;1.000000%=23;5.000000%=43;10.000000%=66;20.000000%=116;30.000000%=166;40.000000%=220;50.000000%=284;60.000000%=366;70.000000%=518;80.000000%=1028;90.000000%=1204;95.000000%=1318;99.000000%=1499;99.500000%=1564;99.900000%=1662;99.950000%=1679;99.990000%=1712;0%=0;0%=0;0%=0;4;1774;472.351551;437.126438;6736752;6826792;100.000000%;6777501.333333;45623.636213;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;99.950000%;0.000000%;9;0;0;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;100.0%;0.00%;0.00%;0.03%;0.59%;5.91%;10.32%;27.96%;24.36%;5.23%;4.31%;21.31%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
